Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
2.5,128896,130985,130874,132260,132069,131668,129714,132815,128989,128172,141139,137748,130175,132202,129823,133972,131977,133920,132994,131285,132004,130186,136804,137853,140714,139488,141151,140191,138713,141679,140408,138902,138184,137666,137273,135365,139635,141673,138873,140831,139312,142997,143129,140230,139725,139932,138984,140052,128168,131175,130478,135322,128712,131871,130784,132109,132461,130959,138710,137496,129526,134065,134676,131800,131271,130444,132331,134072,133465,135751,143914,137123,138564,142641,141315,141722,140471,139406,139451,141814,143431,141359,142771,137309,142057,140145,139210,140183,139890,136772,139245,141915,136981,139417,138792,139465
2.583333333,128896,132019,130226,131211,131410,132666,129562,132081,128720,126092,139003,137148,129902,131788,129577,132192,131418,134545,133311,133060,131328,130945,139152,139041,141393,140154,140146,138581,138041,139313,139007,137890,137156,136817,134931,134493,137943,141694,142249,138069,138429,142779,142391,140159,140911,138414,136887,138958,128781,131893,132197,133668,128914,131315,132215,133047,132604,131744,140902,138921,126056,132935,132188,131787,132079,130973,131468,131484,131751,135541,141429,137462,139528,143632,139038,141371,140819,138462,142199,141704,141597,141513,140792,136139,140679,140304,139912,138880,140190,136895,138970,140831,137107,141040,138619,139531
2.666666667,128484,132256,130405,131689,131510,130768,130383,133394,128570,129788,140601,136423,128950,130443,130679,131788,132518,132333,133873,131283,131768,130270,141229,139430,140367,141050,139143,139475,138856,140112,139863,139501,137902,138622,137484,136771,138992,139547,139990,139161,138613,141441,140547,137171,137132,135698,135087,137479,129033,133819,130895,134994,129003,130870,130966,131197,131589,131718,140637,136663,130136,134872,134470,133322,132721,130316,132294,131707,134386,139082,145465,137913,139046,141508,140834,141498,141052,139302,140765,139940,142414,140827,139492,137815,140498,140905,139112,140547,140200,137421,137720,141067,137411,140037,138427,137875
2.75,128077,133541,129133,133500,131367,131645,130830,134454,129084,127724,138789,139783,129820,132881,130952,132133,130341,131745,132805,129341,131393,130768,139189,138023,140350,141475,140205,137140,139456,139528,138855,138489,137493,138261,137818,134446,138911,143065,141261,137457,139196,143011,143606,138962,139525,140846,136652,141292,129379,131606,130239,131303,128191,131317,130924,130799,134198,131341,140652,137552,130644,130550,134021,131734,132077,131138,132385,130690,133287,138428,144111,137275,138914,142274,139095,143201,141657,139336,140900,140589,142681,142371,141408,136456,139824,139266,136624,139651,139024,138829,139317,141107,136934,138665,137044,137959
2.833333333,127843,131678,129995,131224,132153,131729,129832,132868,129433,127480,139183,137514,127436,131546,129481,134422,133382,132485,133214,132440,131489,131992,139846,139811,140268,139968,135937,136222,139432,137719,136107,137280,138561,136419,135256,133814,138123,140768,140374,134738,138262,140585,138000,138732,138553,136293,138688,137284,128375,132395,130506,134364,127763,131149,132664,132357,131536,130324,140926,139790,129918,133372,137065,131633,131429,132342,131619,131889,134234,134574,144189,138219,138121,141246,138301,139384,140918,137850,139042,139792,143003,140593,140958,135836,140655,139301,137513,138295,139696,137601,139032,141115,139287,139011,138724,138233
2.916666667,128213,130232,128646,131173,133085,131072,128768,129987,129076,126419,139785,138162,127031,131254,130077,132325,131276,132565,132845,128639,130534,130923,139570,139520,137399,141513,138456,140506,139889,139057,138182,139329,137273,137019,137057,135388,139328,140808,140300,138473,138002,140032,139720,139174,137479,139420,138391,139388,128914,129596,129476,132051,126062,128741,128448,130025,129211,128596,138299,135199,128656,132858,134467,132144,133410,131662,133278,133977,133698,136353,143558,137709,139005,143704,140689,141342,140077,139029,139994,142068,143273,139418,143260,136809,139113,139570,137169,139181,140550,138398,138452,140105,136839,138476,137954,139086
3,129614,130776,129340,130489,130553,130567,131713,131765,129267,128217,139129,136641,129132,131131,130661,131824,130981,131273,134229,130444,132205,131739,139223,140726,139595,140093,138048,139577,138806,138944,138370,138301,136436,135608,135974,135365,136992,140891,140635,137193,138730,140260,141138,136912,135959,138591,137209,137684,128836,131958,131218,135147,129437,129117,132548,131813,131754,132159,140806,138714,128079,132425,132703,130451,133052,131433,133607,130943,133276,135581,143662,137087,138544,140786,139443,139645,139411,137298,139456,138026,142373,139509,139423,135049,141638,138147,139217,140201,139813,136926,138517,139088,138746,139452,137313,136865
3.083333333,129723,130006,129472,130835,131947,131472,129673,130772,128006,126970,141576,138940,129942,131255,129487,131633,130955,129860,133217,129799,131771,132282,139548,138952,140433,140436,140119,137942,138135,137698,138272,140209,136353,138326,135851,134975,138056,140264,140760,136789,137208,140745,137393,138109,135370,137803,136152,137237,128533,131269,131847,133305,128950,128511,129607,130616,132053,129212,140588,139504,129439,134970,135005,134482,133836,132310,132774,133310,134957,136423,143888,139829,137797,140152,138508,141421,140037,137117,138807,138113,139928,137828,140621,136527,140510,137296,136476,139099,138823,139061,137571,140205,137662,139307,137643,138703
3.166666667,128698,131211,129408,131047,131556,133342,130139,132336,129253,126963,141380,138164,131298,131200,130407,132418,131376,133768,134675,130452,132018,131869,139848,141672,139683,139377,138300,138081,138612,138679,138298,137766,136549,137775,134974,134829,137182,141465,140011,135113,137853,141119,139547,138261,136588,136363,135552,138854,128702,130298,130426,131716,129509,130769,130184,132322,130951,130858,141272,139555,128406,133247,134381,132564,133179,133053,132665,131839,133817,136195,143867,137224,141201,141294,137717,142210,139225,139147,138949,140535,144292,139190,140604,136468,140619,138172,137420,138763,139793,137117,139971,140354,137575,139838,136294,138924
3.25,128564,131513,127985,129884,130520,130763,128568,131556,128461,126201,140050,137374,128151,129571,130782,131648,131354,132272,133256,131900,131041,130461,137612,139914,139014,138715,137834,137423,137189,136108,135553,135319,137923,135675,134322,134126,136196,142075,139717,136646,137236,142081,138848,137933,136507,136650,135694,136896,128290,129667,130822,131661,126594,128804,131046,130586,132379,132861,141486,138646,126482,130957,134491,129723,130587,130324,131023,132473,134932,135234,145358,136587,136727,138871,138347,138621,136373,135576,138646,137532,139854,136240,139084,133731,139322,136912,137121,136169,138926,136420,137812,138808,135809,138992,135256,135164
